Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785236470,10,POST,POST /api/v1/auth/login,6.000000,0.000000,140,140,140,140,140,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236470,10,POST,POST /api/v1/tickets/[id]/claim,2.000000,0.000000,19,19,24,26,34,34,34,34,34,34,34,10,0,18,19.637650018557906,13.071499997749925,34.12130009382963,472.2
1785236470,10,POST,POST /api/v1/tickets/submit,3.666667,0.000000,39,43,46,51,75,77,140,140,140,140,140,29,0,36,42.031196564243274,20.368400029838085,139.60180012509227,401.0
1785236470,10,P5,concurrent claim invariant,1.000000,0.000000,19,25,25,35,35,35,35,35,35,35,35,5,0,19,22.84940001554787,17.47109997086227,34.99020007438958,0.0
1785236470,10,,Aggregated,18.000000,0.000000,39,51,120,120,140,140,140,180,180,180,180,117,0,38,58.83016923251442,6.043900037184358,178.26019995845854,3608.222222222222
1785236471,10,GET,GET /api/v1/tickets/[id]/workflow,2.750000,0.000000,7,8,9,9,12,15,15,15,15,15,15,22,2,8,8.4469454489987,2.0926001016050577,15.243799891322851,711.5
1785236471,10,GET,GET /api/v1/tickets/queue,4.000000,0.000000,40,44,48,53,60,100,120,120,120,120,120,32,0,38,41.84865313436603,16.356599982827902,122.20990005880594,14440.5
1785236471,10,POST,POST /api/v1/auth/login,6.000000,0.000000,140,140,140,140,140,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236471,10,POST,POST /api/v1/tickets/[id]/claim,2.500000,0.000000,19,23,25,26,29,34,37,37,37,37,37,22,0,19,20.681168206713416,13.071499997749925,37.15980006381869,473.0
1785236471,10,POST,POST /api/v1/tickets/submit,5.000000,0.000000,33,43,46,54,62,75,140,140,140,140,140,44,1,32,39.47435000339862,1.9660000689327717,139.60180012509227,396.20454545454544
1785236471,10,P5,concurrent claim invariant,1.250000,0.000000,23,25,29,29,35,38,38,38,38,38,38,11,0,23,24.112881817431614,17.065499909222126,37.72450005635619,0.0
1785236471,10,,Aggregated,21.500000,0.000000,30,42,53,64,140,140,140,180,180,180,180,161,3,30,49.859967703138544,1.9660000689327717,178.26019995845854,3183.4658385093167
1785236472,10,GET,GET /api/v1/tickets/[id]/workflow,3.200000,0.000000,7,8,9,9,12,15,20,20,20,20,20,27,4,8,8.27111480585127,1.775600016117096,19.61019984446466,678.1481481481482
1785236472,10,GET,GET /api/v1/tickets/queue,4.800000,0.000000,40,42,47,49,60,100,120,120,120,120,120,39,1,40,41.18572051923435,1.424799906089902,122.20990005880594,14174.102564102564
1785236472,10,POST,POST /api/v1/auth/login,6.000000,0.000000,140,140,140,140,140,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236472,10,POST,POST /api/v1/tickets/[id]/claim,2.000000,0.000000,19,23,25,26,29,34,37,37,37,37,37,22,0,19,20.681168206713416,13.071499997749925,37.15980006381869,473.0
1785236472,10,POST,POST /api/v1/tickets/submit,5.600000,0.000000,32,41,45,50,57,75,77,140,140,140,140,55,2,31,37.47026727704162,1.9660000689327717,139.60180012509227,393.3272727272727
1785236472,10,P5,concurrent claim invariant,1.000000,0.000000,23,25,29,29,35,38,38,38,38,38,38,11,0,23,24.112881817431614,17.065499909222126,37.72450005635619,0.0
1785236472,10,,Aggregated,22.600000,0.000000,30,41,49,56,130,140,140,180,180,180,180,184,7,30,47.04359565284508,1.424799906089902,178.26019995845854,3315.7010869565215
1785236473,10,GET,GET /api/v1/tickets/[id]/workflow,3.200000,0.000000,7,8,8,9,12,15,20,20,20,20,20,30,5,8,7.964480000858505,1.4922001864761114,19.61019984446466,667.2666666666667
1785236473,10,GET,GET /api/v1/tickets/queue,4.800000,0.000000,41,47,48,50,64,80,120,120,120,120,120,48,2,40,42.44543750731585,1.424799906089902,122.20990005880594,14034.416666666666
1785236473,10,POST,POST /api/v1/auth/login,6.000000,0.000000,140,140,140,140,140,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236473,10,POST,POST /api/v1/tickets/[id]/claim,2.000000,0.000000,19,23,25,26,29,34,37,37,37,37,37,22,0,19,20.681168206713416,13.071499997749925,37.15980006381869,473.0
1785236473,10,POST,POST /api/v1/tickets/submit,5.600000,0.000000,29,36,44,46,56,64,77,140,140,140,140,69,6,29,34.062517395216055,1.7137997783720493,139.60180012509227,382.6521739130435
1785236473,10,P5,concurrent claim invariant,1.000000,0.000000,23,25,29,29,35,38,38,38,38,38,38,11,0,23,24.112881817431614,17.065499909222126,37.72450005635619,0.0
1785236473,10,,Aggregated,22.600000,0.000000,29,41,47,53,120,140,140,180,180,180,180,210,13,29,44.72487047869002,1.424799906089902,178.26019995845854,3511.5666666666666
1785236474,10,GET,GET /api/v1/tickets/[id]/workflow,3.857143,0.571429,7,8,8,9,12,20,21,21,21,21,21,38,8,7,7.894060519327851,1.4908998273313046,20.950099918991327,641.6578947368421
1785236474,10,GET,GET /api/v1/tickets/queue,5.428571,0.142857,41,47,49,53,64,89,100,120,120,120,120,54,4,40,42.400372223238705,1.2179999612271786,122.20990005880594,13599.407407407407
1785236474,10,POST,POST /api/v1/auth/login,4.285714,0.000000,140,140,140,140,140,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236474,10,POST,POST /api/v1/tickets/[id]/claim,3.142857,0.000000,18,20,24,25,29,34,37,37,37,37,37,26,3,18,18.125230777793778,1.5364999417215586,37.15980006381869,452.9230769230769
1785236474,10,POST,POST /api/v1/tickets/submit,7.857143,0.285714,29,34,43,45,54,62,77,140,140,140,140,85,10,29,32.17138000216116,1.7137997783720493,139.60180012509227,376.1764705882353
1785236474,10,P5,concurrent claim invariant,1.571429,0.000000,19,25,25,29,35,38,38,38,38,38,38,13,2,19,21.445630780922677,2.415599999949336,37.72450005635619,0.0
1785236474,10,,Aggregated,26.142857,1.000000,28,39,46,50,120,140,140,140,180,180,180,246,27,28,41.1364926816517,1.2179999612271786,178.26019995845854,3290.4552845528456
1785236475,10,GET,GET /api/v1/tickets/[id]/workflow,3.750000,0.625000,7,8,8,9,12,15,21,21,21,21,21,46,11,7,7.566354343789103,1.4908998273313046,20.950099918991327,625.8478260869565
1785236475,10,GET,GET /api/v1/tickets/queue,6.000000,0.250000,42,49,53,55,64,80,100,120,120,120,120,63,6,41,42.76150000459027,1.2179999612271786,122.20990005880594,13338.666666666666
1785236475,10,POST,POST /api/v1/auth/login,3.750000,0.000000,140,140,140,140,140,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
