Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785236854,5,POST,POST /api/v1/tickets/submit,2.833333,0.000000,32,35,44,46,51,66,190,190,190,190,190,26,0,32,42.19739616382867,22.329999832436442,187.78509995900095,401.0
1785236854,5,P5,concurrent claim invariant,0.833333,0.000000,25,28,28,38,38,38,38,38,38,38,38,6,0,25,26.18838334456086,18.817000091075897,38.06399996392429,0.0
1785236854,5,,Aggregated,11.166667,0.000000,32,110,130,140,230,280,580,590,590,590,590,97,0,32,88.89018557965755,6.565300049260259,587.3604000080377,3306.8350515463917
1785236855,5,GET,GET /api/v1/tickets/[id]/workflow,1.714286,0.000000,9,11,12,12,14,20,20,20,20,20,20,22,0,9,10.245413625274193,6.565300049260259,20.107199903577566,766.4545454545455
1785236855,5,GET,GET /api/v1/tickets/queue,2.000000,0.000000,190,230,260,280,560,580,590,590,590,590,590,22,0,190,251.18812727106905,115.48450007103384,587.3604000080377,15085.0
1785236855,5,POST,POST /api/v1/auth/login,2.142857,0.000000,130,130,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236855,5,POST,POST /api/v1/tickets/[id]/claim,1.428571,0.000000,20,21,24,27,38,38,38,38,38,38,38,12,0,20,21.863458367685478,14.359800145030022,37.72610006853938,471.8333333333333
1785236855,5,POST,POST /api/v1/tickets/submit,2.571429,0.000000,31,35,40,44,51,66,190,190,190,190,190,30,0,31,40.53147335071117,22.329999832436442,187.78509995900095,401.0
1785236855,5,P5,concurrent claim invariant,0.714286,0.000000,25,28,28,38,38,38,38,38,38,38,38,6,0,25,26.18838334456086,18.817000091075897,38.06399996392429,0.0
1785236855,5,,Aggregated,10.571429,0.000000,31,95,130,140,200,260,560,580,590,590,590,107,0,32,86.50106543057085,6.565300049260259,587.3604000080377,3457.0
1785236856,5,GET,GET /api/v1/tickets/[id]/workflow,2.125000,0.000000,9,11,12,12,13,14,20,20,20,20,20,25,0,9,10.059639988467097,6.565300049260259,20.107199903577566,769.28
1785236856,5,GET,GET /api/v1/tickets/queue,2.375000,0.000000,190,230,260,280,560,580,590,590,590,590,590,24,0,190,242.68100833675513,115.48450007103384,587.3604000080377,15085.0
1785236856,5,POST,POST /api/v1/auth/login,1.875000,0.000000,130,130,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236856,5,POST,POST /api/v1/tickets/[id]/claim,1.500000,0.000000,20,21,24,27,28,38,38,38,38,38,38,16,0,20,21.624675020575523,14.359800145030022,37.72610006853938,472.0625
1785236856,5,POST,POST /api/v1/tickets/submit,2.750000,0.000000,30,33,35,36,48,66,190,190,190,190,190,38,0,30,38.08396843899237,22.329999832436442,187.78509995900095,401.0
1785236856,5,P5,concurrent claim invariant,0.750000,0.000000,25,28,29,29,38,38,38,38,38,38,38,8,0,25,25.770887499675155,18.817000091075897,38.06399996392429,0.0
1785236856,5,,Aggregated,11.375000,0.000000,28,46,120,140,190,250,560,580,590,590,590,126,0,29,78.91926985041844,6.565300049260259,587.3604000080377,3234.4285714285716
1785236857,5,GET,GET /api/v1/tickets/[id]/workflow,2.111111,0.000000,9,11,12,12,13,14,20,20,20,20,20,27,0,9,9.982718499722305,6.565300049260259,20.107199903577566,770.4444444444445
1785236857,5,GET,GET /api/v1/tickets/queue,2.222222,0.000000,190,230,230,280,560,580,590,590,590,590,590,26,0,190,237.5448730756314,115.48450007103384,587.3604000080377,15085.0
1785236857,5,POST,POST /api/v1/auth/login,1.666667,0.000000,130,130,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236857,5,POST,POST /api/v1/tickets/[id]/claim,1.333333,0.000000,21,22,27,27,28,38,38,38,38,38,38,18,0,21,21.987888910290266,14.359800145030022,37.72610006853938,472.44444444444446
1785236857,5,POST,POST /api/v1/tickets/submit,3.222222,0.000000,31,35,35,40,46,51,190,190,190,190,190,46,0,31,37.345384804369964,22.329999832436442,187.78509995900095,401.0
1785236857,5,P5,concurrent claim invariant,0.666667,0.000000,28,28,29,29,38,38,38,38,38,38,38,9,0,27,26.040677783182925,18.817000091075897,38.06399996392429,0.0
1785236857,5,,Aggregated,11.222222,0.000000,28,38,110,140,190,230,560,580,590,590,590,141,0,29,75.61968795208801,6.565300049260259,587.3604000080377,3144.9432624113474
1785236858,5,GET,GET /api/v1/tickets/[id]/workflow,2.300000,0.000000,10,11,11,12,13,14,20,20,20,20,20,31,0,9,10.048683860429353,6.565300049260259,20.107199903577566,770.6451612903226
1785236858,5,GET,GET /api/v1/tickets/queue,2.300000,0.000000,190,230,230,280,560,580,590,590,590,590,590,28,0,190,233.91721785135036,115.48450007103384,587.3604000080377,15085.0
1785236858,5,POST,POST /api/v1/auth/login,1.500000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236858,5,POST,POST /api/v1/tickets/[id]/claim,1.600000,0.000000,20,22,24,24,28,38,38,38,38,38,38,20,0,21,21.77572501823306,14.359800145030022,37.72610006853938,472.75
1785236858,5,POST,POST /api/v1/tickets/submit,3.600000,0.000000,31,34,36,40,48,51,190,190,190,190,190,52,0,31,36.93840194206972,22.329999832436442,187.78509995900095,401.0
1785236858,5,P5,concurrent claim invariant,0.800000,0.000000,25,28,29,29,38,38,38,38,38,38,38,10,0,25,25.82891001366079,18.817000091075897,38.06399996392429,0.0
1785236858,5,,Aggregated,12.100000,0.000000,28,36,66,140,190,230,560,580,590,590,590,156,0,28,72.72071731635012,6.565300049260259,587.3604000080377,3077.25641025641
